column,row,easting_m,northing_m,elevation_m
5,66,343.750,5843.750,2224.815
6,66,406.250,5843.750,2212.000
7,66,468.750,5843.750,2194.502
8,66,531.250,5843.750,2190.625
9,66,593.750,5843.750,2194.974
10,66,656.250,5843.750,2193.661
11,66,718.750,5843.750,2201.582
12,66,781.250,5843.750,2226.412
13,66,843.750,5843.750,2254.644
14,66,906.250,5843.750,2278.183
15,66,968.750,5843.750,2319.251
16,66,1031.250,5843.750,2420.941
17,66,1093.750,5843.750,2305.682
18,66,1156.250,5843.750,2227.601
19,66,1218.750,5843.750,2173.318
20,66,1281.250,5843.750,2123.308
21,66,1343.750,5843.750,2087.527
22,66,1406.250,5843.750,2044.332
23,66,1468.750,5843.750,1985.531
24,66,1531.250,5843.750,1919.213
25,66,1593.750,5843.750,1835.675
26,66,1656.250,5843.750,1716.557
27,66,1718.750,5843.750,1595.343
28,66,1781.250,5843.750,1469.180
29,66,1843.750,5843.750,1343.632
30,66,1906.250,5843.750,1262.760
31,66,1968.750,5843.750,1204.859
32,66,2031.250,5843.750,1155.084
33,66,2093.750,5843.750,1141.527
34,66,2156.250,5843.750,1152.616
35,66,2218.750,5843.750,1128.817
36,66,2281.250,5843.750,1095.992
37,66,2343.750,5843.750,1105.536
38,66,2406.250,5843.750,1167.752
39,66,2468.750,5843.750,1225.357
40,66,2531.250,5843.750,1233.458
41,66,2593.750,5843.750,1195.102
42,66,2656.250,5843.750,1136.368
43,66,2718.750,5843.750,1071.534
44,66,2781.250,5843.750,1021.149
45,66,2843.750,5843.750,1018.156
46,66,2906.250,5843.750,1071.203
47,66,2968.750,5843.750,1122.705
48,66,3031.250,5843.750,1155.738
49,66,3093.750,5843.750,1191.955
50,66,3156.250,5843.750,1220.803
51,66,3218.750,5843.750,1217.213
52,66,3281.250,5843.750,1240.734
53,66,3343.750,5843.750,1321.431
54,66,3406.250,5843.750,1420.089
55,66,3468.750,5843.750,1502.214
56,66,3531.250,5843.750,1563.015
57,66,3593.750,5843.750,1618.490
58,66,3656.250,5843.750,1688.821
59,66,3718.750,5843.750,1758.082
60,66,3781.250,5843.750,1804.325
61,66,3843.750,5843.750,1869.995
62,66,3906.250,5843.750,1935.290
63,66,3968.750,5843.750,1991.416
64,66,4031.250,5843.750,2052.188
65,66,4093.750,5843.750,2106.339
66,66,4156.250,5843.750,2110.353
67,66,4218.750,5843.750,2102.323
68,66,4281.250,5843.750,2106.438
69,66,4343.750,5843.750,2122.348
70,66,4406.250,5843.750,2161.063
71,66,4468.750,5843.750,2144.624
72,66,4531.250,5843.750,2052.427
73,66,4593.750,5843.750,1985.502
74,66,4656.250,5843.750,1946.242
75,66,4718.750,5843.750,1910.045
76,66,4781.250,5843.750,1856.740
77,66,4843.750,5843.750,1831.279
78,66,4906.250,5843.750,1847.791
79,66,4968.750,5843.750,1866.281
80,66,5031.250,5843.750,1869.436
81,66,5093.750,5843.750,1882.682
82,66,5156.250,5843.750,1895.660
83,66,5218.750,5843.750,1898.451
84,66,5281.250,5843.750,1900.668
85,66,5343.750,5843.750,1909.482
86,66,5406.250,5843.750,1933.023
87,66,5468.750,5843.750,1962.766
88,66,5531.250,5843.750,1975.006
89,66,5593.750,5843.750,1979.046
90,66,5656.250,5843.750,2013.841
91,66,5718.750,5843.750,2083.989
92,66,5781.250,5843.750,2140.370
93,66,5843.750,5843.750,2172.428
94,66,5906.250,5843.750,2189.075
95,66,5968.750,5843.750,2135.519
96,66,6031.250,5843.750,2032.487
97,66,6093.750,5843.750,1915.830
98,66,6156.250,5843.750,1813.804
99,66,6218.750,5843.750,1736.159
100,66,6281.250,5843.750,1696.981
101,66,6343.750,5843.750,1684.663
102,66,6406.250,5843.750,1657.854
103,66,6468.750,5843.750,1607.627
104,66,6531.250,5843.750,1553.789
105,66,6593.750,5843.750,1497.724
106,66,6656.250,5843.750,1432.822
107,66,6718.750,5843.750,1381.219
108,66,6781.250,5843.750,1368.229
109,66,6843.750,5843.750,1372.537
110,66,6906.250,5843.750,1351.617
111,66,6968.750,5843.750,1315.640
112,66,7031.250,5843.750,1322.876
113,66,7093.750,5843.750,1376.382
114,66,7156.250,5843.750,1419.989
115,66,7218.750,5843.750,1421.966
116,66,7281.250,5843.750,1403.483
117,66,7343.750,5843.750,1357.577
118,66,7406.250,5843.750,1278.781
119,66,7468.750,5843.750,1211.399
120,66,7531.250,5843.750,1215.842
121,66,7593.750,5843.750,1310.703
122,66,7656.250,5843.750,1423.714
123,66,7718.750,5843.750,1529.871
124,66,7781.250,5843.750,1632.402
125,66,7843.750,5843.750,1696.061
126,66,7906.250,5843.750,1719.265
127,66,7968.750,5843.750,1741.273
128,66,8031.250,5843.750,1762.351
129,66,8093.750,5843.750,1778.617
130,66,8156.250,5843.750,1822.899
131,66,8218.750,5843.750,1883.862
132,66,8281.250,5843.750,1913.665
133,66,8343.750,5843.750,1877.408
134,66,8406.250,5843.750,1823.596
135,66,8468.750,5843.750,1824.562
136,66,8531.250,5843.750,1892.733
137,66,8593.750,5843.750,1963.542
138,66,8656.250,5843.750,1992.093
139,66,8718.750,5843.750,2004.795
140,66,8781.250,5843.750,2033.637
141,66,8843.750,5843.750,2070.710
142,66,8906.250,5843.750,2108.949
143,66,8968.750,5843.750,2140.599
144,66,9031.250,5843.750,2180.662
145,66,9093.750,5843.750,2257.985
146,66,9156.250,5843.750,2359.868
147,66,9218.750,5843.750,2293.624
148,66,9281.250,5843.750,2284.848
149,66,9343.750,5843.750,2298.916
150,66,9406.250,5843.750,2287.907
151,66,9468.750,5843.750,2257.263
152,66,9531.250,5843.750,2242.833
153,66,9593.750,5843.750,2257.728
154,66,9656.250,5843.750,2277.191
155,66,9718.750,5843.750,2281.803
156,66,9781.250,5843.750,2266.018
157,66,9843.750,5843.750,2230.947
158,66,9906.250,5843.750,2175.066
159,66,9968.750,5843.750,2127.975
0,67,31.250,5781.250,2263.026
1,67,93.750,5781.250,2235.036
2,67,156.250,5781.250,2218.520
3,67,218.750,5781.250,2226.077
4,67,281.250,5781.250,2236.491
5,67,343.750,5781.250,2240.792
6,67,406.250,5781.250,2229.434
7,67,468.750,5781.250,2213.279
8,67,531.250,5781.250,2208.522
9,67,593.750,5781.250,2210.144
10,67,656.250,5781.250,2203.951
11,67,718.750,5781.250,2209.951
12,67,781.250,5781.250,2236.273
13,67,843.750,5781.250,2269.145
14,67,906.250,5781.250,2296.376
15,67,968.750,5781.250,2335.890
16,67,1031.250,5781.250,2419.855
17,67,1093.750,5781.250,2305.735
18,67,1156.250,5781.250,2220.496
19,67,1218.750,5781.250,2152.603
20,67,1281.250,5781.250,2097.574
21,67,1343.750,5781.250,2060.060
22,67,1406.250,5781.250,2015.441
23,67,1468.750,5781.250,1959.723
24,67,1531.250,5781.250,1900.100
25,67,1593.750,5781.250,1820.007
26,67,1656.250,5781.250,1705.098
27,67,1718.750,5781.250,1588.988
28,67,1781.250,5781.250,1470.615
29,67,1843.750,5781.250,1353.425
30,67,1906.250,5781.250,1274.808
31,67,1968.750,5781.250,1212.308
32,67,2031.250,5781.250,1157.524
33,67,2093.750,5781.250,1138.156
34,67,2156.250,5781.250,1142.367
35,67,2218.750,5781.250,1117.539
36,67,2281.250,5781.250,1095.571
37,67,2343.750,5781.250,1116.678
38,67,2406.250,5781.250,1181.724
39,67,2468.750,5781.250,1237.086
40,67,2531.250,5781.250,1244.335
41,67,2593.750,5781.250,1202.046
42,67,2656.250,5781.250,1141.603
43,67,2718.750,5781.250,1079.555
44,67,2781.250,5781.250,1030.918
45,67,2843.750,5781.250,1026.005
46,67,2906.250,5781.250,1074.000
47,67,2968.750,5781.250,1119.361
48,67,3031.250,5781.250,1145.278
49,67,3093.750,5781.250,1174.995
50,67,3156.250,5781.250,1204.026
51,67,3218.750,5781.250,1210.808
52,67,3281.250,5781.250,1241.477
53,67,3343.750,5781.250,1320.179
54,67,3406.250,5781.250,1415.894
55,67,3468.750,5781.250,1498.963
56,67,3531.250,5781.250,1562.310
57,67,3593.750,5781.250,1618.698
58,67,3656.250,5781.250,1689.829
59,67,3718.750,5781.250,1761.173
60,67,3781.250,5781.250,1810.904
61,67,3843.750,5781.250,1875.453
62,67,3906.250,5781.250,1938.414
63,67,3968.750,5781.250,1994.956
64,67,4031.250,5781.250,2057.451
65,67,4093.750,5781.250,2114.939
66,67,4156.250,5781.250,2124.858
67,67,4218.750,5781.250,2121.830
68,67,4281.250,5781.250,2125.754
69,67,4343.750,5781.250,2137.360
70,67,4406.250,5781.250,2170.873
71,67,4468.750,5781.250,2155.560
72,67,4531.250,5781.250,2067.749
73,67,4593.750,5781.250,1999.614
74,67,4656.250,5781.250,1955.997
75,67,4718.750,5781.250,1916.290
76,67,4781.250,5781.250,1859.145
77,67,4843.750,5781.250,1830.931
78,67,4906.250,5781.250,1848.701
79,67,4968.750,5781.250,1870.227
80,67,5031.250,5781.250,1872.897
81,67,5093.750,5781.250,1881.237
82,67,5156.250,5781.250,1889.316
83,67,5218.750,5781.250,1888.767
84,67,5281.250,5781.250,1888.523
85,67,5343.750,5781.250,1893.256
86,67,5406.250,5781.250,1908.024
87,67,5468.750,5781.250,1934.729
88,67,5531.250,5781.250,1952.573
89,67,5593.750,5781.250,1961.882
90,67,5656.250,5781.250,1997.299
91,67,5718.750,5781.250,2068.394
92,67,5781.250,5781.250,2125.251
93,67,5843.750,5781.250,2160.001
94,67,5906.250,5781.250,2205.530
95,67,5968.750,5781.250,2159.806
96,67,6031.250,5781.250,2071.396
97,67,6093.750,5781.250,1963.137
98,67,6156.250,5781.250,1857.851
99,67,6218.750,5781.250,1774.779
100,67,6281.250,5781.250,1736.234
101,67,6343.750,5781.250,1726.694
102,67,6406.250,5781.250,1702.966
103,67,6468.750,5781.250,1654.420
104,67,6531.250,5781.250,1597.600
105,67,6593.750,5781.250,1534.515
106,67,6656.250,5781.250,1462.708
107,67,6718.750,5781.250,1408.029
108,67,6781.250,5781.250,1391.721
109,67,6843.750,5781.250,1392.071
110,67,6906.250,5781.250,1371.006
111,67,6968.750,5781.250,1336.395
112,67,7031.250,5781.250,1340.558
113,67,7093.750,5781.250,1389.123
114,67,7156.250,5781.250,1431.558
115,67,7218.750,5781.250,1435.623
116,67,7281.250,5781.250,1417.646
117,67,7343.750,5781.250,1374.941
118,67,7406.250,5781.250,1304.836
119,67,7468.750,5781.250,1246.773
120,67,7531.250,5781.250,1253.261
121,67,7593.750,5781.250,1344.085
122,67,7656.250,5781.250,1451.429
123,67,7718.750,5781.250,1548.386
124,67,7781.250,5781.250,1638.972
125,67,7843.750,5781.250,1696.858
126,67,7906.250,5781.250,1722.361
127,67,7968.750,5781.250,1745.002
128,67,8031.250,5781.250,1767.284
129,67,8093.750,5781.250,1788.215
130,67,8156.250,5781.250,1832.217
131,67,8218.750,5781.250,1889.197
132,67,8281.250,5781.250,1919.301
133,67,8343.750,5781.250,1885.877
134,67,8406.250,5781.250,1833.148
135,67,8468.750,5781.250,1835.002
136,67,8531.250,5781.250,1902.124
137,67,8593.750,5781.250,1971.649
138,67,8656.250,5781.250,2001.986
139,67,8718.750,5781.250,2018.782
140,67,8781.250,5781.250,2051.137
141,67,8843.750,5781.250,2089.245
142,67,8906.250,5781.250,2128.822
143,67,8968.750,5781.250,2167.200
144,67,9031.250,5781.250,2216.299
145,67,9093.750,5781.250,2292.702
146,67,9156.250,5781.250,2375.347
147,67,9218.750,5781.250,2312.337
148,67,9281.250,5781.250,2293.075
149,67,9343.750,5781.250,2294.196
150,67,9406.250,5781.250,2281.029
151,67,9468.750,5781.250,2257.755
152,67,9531.250,5781.250,2248.924
153,67,9593.750,5781.250,2261.284
154,67,9656.250,5781.250,2273.581
155,67,9718.750,5781.250,2272.625
156,67,9781.250,5781.250,2255.501
157,67,9843.750,5781.250,2223.159
158,67,9906.250,5781.250,2167.329
159,67,9968.750,5781.250,2117.663
0,68,31.250,5718.750,2263.800
1,68,93.750,5718.750,2269.578
2,68,156.250,5718.750,2274.105
3,68,218.750,5718.750,2270.101
4,68,281.250,5718.750,2264.319
5,68,343.750,5718.750,2266.561
6,68,406.250,5718.750,2256.577
7,68,468.750,5718.750,2244.957
8,68,531.250,5718.750,2253.526
9,68,593.750,5718.750,2269.425
10,68,656.250,5718.750,2264.131
11,68,718.750,5718.750,2262.773
12,68,781.250,5718.750,2281.059
13,68,843.750,5718.750,2313.439
14,68,906.250,5718.750,2345.380
15,68,968.750,5718.750,2377.824
16,68,1031.250,5718.750,2403.466
17,68,1093.750,5718.750,2319.776
18,68,1156.250,5718.750,2220.283
19,68,1218.750,5718.750,2124.566
20,68,1281.250,5718.750,2064.382
21,68,1343.750,5718.750,2025.834
22,68,1406.250,5718.750,1981.271
23,68,1468.750,5718.750,1939.829
24,68,1531.250,5718.750,1901.643
25,68,1593.750,5718.750,1828.768
26,68,1656.250,5718.750,1719.120
27,68,1718.750,5718.750,1609.236
28,68,1781.250,5718.750,1506.959
29,68,1843.750,5718.750,1408.943
30,68,1906.250,5718.750,1329.978
31,68,1968.750,5718.750,1249.622
32,68,2031.250,5718.750,1181.685
33,68,2093.750,5718.750,1155.765
34,68,2156.250,5718.750,1152.516
35,68,2218.750,5718.750,1130.617
36,68,2281.250,5718.750,1129.186
37,68,2343.750,5718.750,1159.677
38,68,2406.250,5718.750,1208.437
39,68,2468.750,5718.750,1245.184
40,68,2531.250,5718.750,1248.605
41,68,2593.750,5718.750,1198.562
42,68,2656.250,5718.750,1137.368
43,68,2718.750,5718.750,1086.540
44,68,2781.250,5718.750,1047.456
45,68,2843.750,5718.750,1040.857
46,68,2906.250,5718.750,1076.854
47,68,2968.750,5718.750,1112.206
48,68,3031.250,5718.750,1130.557
49,68,3093.750,5718.750,1152.518
50,68,3156.250,5718.750,1185.119
51,68,3218.750,5718.750,1221.012
52,68,3281.250,5718.750,1270.773
53,68,3343.750,5718.750,1342.674
54,68,3406.250,5718.750,1427.601
55,68,3468.750,5718.750,1509.066
56,68,3531.250,5718.750,1575.603
57,68,3593.750,5718.750,1632.755
58,68,3656.250,5718.750,1698.470
59,68,3718.750,5718.750,1764.111
60,68,3781.250,5718.750,1813.765
61,68,3843.750,5718.750,1872.279
62,68,3906.250,5718.750,1933.498
63,68,3968.750,5718.750,1997.877
64,68,4031.250,5718.750,2067.224
65,68,4093.750,5718.750,2125.098
66,68,4156.250,5718.750,2138.168
67,68,4218.750,5718.750,2139.673
68,68,4281.250,5718.750,2144.671
69,68,4343.750,5718.750,2154.097
70,68,4406.250,5718.750,2183.786
71,68,4468.750,5718.750,2181.906
72,68,4531.250,5718.750,2109.910
73,68,4593.750,5718.750,2045.036
74,68,4656.250,5718.750,1996.386
75,68,4718.750,5718.750,1952.356
76,68,4781.250,5718.750,1887.862
77,68,4843.750,5718.750,1852.828
78,68,4906.250,5718.750,1872.514
79,68,4968.750,5718.750,1901.639
80,68,5031.250,5718.750,1904.657
81,68,5093.750,5718.750,1900.778
82,68,5156.250,5718.750,1895.006
83,68,5218.750,5718.750,1889.683
84,68,5281.250,5718.750,1890.236
85,68,5343.750,5718.750,1889.549
86,68,5406.250,5718.750,1879.946
87,68,5468.750,5718.750,1892.878
88,68,5531.250,5718.750,1920.197
89,68,5593.750,5718.750,1941.896
90,68,5656.250,5718.750,1981.738
91,68,5718.750,5718.750,2060.003
92,68,5781.250,5718.750,2122.295
93,68,5843.750,5718.750,2163.008
94,68,5906.250,5718.750,2216.916
95,68,5968.750,5718.750,2177.213
96,68,6031.250,5718.750,2120.894
97,68,6093.750,5718.750,2035.883
98,68,6156.250,5718.750,1924.139
99,68,6218.750,5718.750,1827.417
100,68,6281.250,5718.750,1786.936
101,68,6343.750,5718.750,1775.156
102,68,6406.250,5718.750,1751.066
103,68,6468.750,5718.750,1706.261
104,68,6531.250,5718.750,1652.184
105,68,6593.750,5718.750,1586.987
106,68,6656.250,5718.750,1511.795
107,68,6718.750,5718.750,1453.471
108,68,6781.250,5718.750,1426.538
109,68,6843.750,5718.750,1413.702
110,68,6906.250,5718.750,1391.597
111,68,6968.750,5718.750,1364.422
112,68,7031.250,5718.750,1369.540
113,68,7093.750,5718.750,1413.945
114,68,7156.250,5718.750,1456.025
115,68,7218.750,5718.750,1457.891
116,68,7281.250,5718.750,1428.550
117,68,7343.750,5718.750,1384.461
118,68,7406.250,5718.750,1334.809
119,68,7468.750,5718.750,1299.338
120,68,7531.250,5718.750,1308.708
121,68,7593.750,5718.750,1387.284
122,68,7656.250,5718.750,1481.224
123,68,7718.750,5718.750,1558.676
124,68,7781.250,5718.750,1624.589
125,68,7843.750,5718.750,1674.412
126,68,7906.250,5718.750,1708.609
127,68,7968.750,5718.750,1732.838
128,68,8031.250,5718.750,1759.041
129,68,8093.750,5718.750,1795.311
130,68,8156.250,5718.750,1841.146
131,68,8218.750,5718.750,1887.928
132,68,8281.250,5718.750,1917.205
133,68,8343.750,5718.750,1892.558
134,68,8406.250,5718.750,1845.101
135,68,8468.750,5718.750,1849.261
136,68,8531.250,5718.750,1911.627
137,68,8593.750,5718.750,1977.445
138,68,8656.250,5718.750,2012.369
139,68,8718.750,5718.750,2036.990
140,68,8781.250,5718.750,2070.569
141,68,8843.750,5718.750,2102.462
142,68,8906.250,5718.750,2140.645
143,68,8968.750,5718.750,2198.363
144,68,9031.250,5718.750,2271.763
145,68,9093.750,5718.750,2344.423
146,68,9156.250,5718.750,2380.140
147,68,9218.750,5718.750,2334.332
148,68,9281.250,5718.750,2299.906
149,68,9343.750,5718.750,2277.423
150,68,9406.250,5718.750,2261.502
151,68,9468.750,5718.750,2251.844
152,68,9531.250,5718.750,2249.426
153,68,9593.750,5718.750,2251.262
154,68,9656.250,5718.750,2250.983
155,68,9718.750,5718.750,2247.870
156,68,9781.250,5718.750,2239.652
157,68,9843.750,5718.750,2219.956
158,68,9906.250,5718.750,2171.272
159,68,9968.750,5718.750,2122.801
0,69,31.250,5656.250,2277.736
1,69,93.750,5656.250,2309.539
2,69,156.250,5656.250,2327.984
3,69,218.750,5656.250,2310.933
4,69,281.250,5656.250,2290.007
5,69,343.750,5656.250,2290.354
6,69,406.250,5656.250,2283.682
7,69,468.750,5656.250,2279.934
8,69,531.250,5656.250,2307.382
9,69,593.750,5656.250,2343.140
10,69,656.250,5656.250,2341.954
11,69,718.750,5656.250,2331.175
12,69,781.250,5656.250,2335.036
13,69,843.750,5656.250,2359.470
14,69,906.250,5656.250,2392.079
15,69,968.750,5656.250,2403.176
16,69,1031.250,5656.250,2373.740
17,69,1093.750,5656.250,2320.602
18,69,1156.250,5656.250,2214.742
19,69,1218.750,5656.250,2103.662
20,69,1281.250,5656.250,2046.013
21,69,1343.750,5656.250,2010.283
22,69,1406.250,5656.250,1965.917
23,69,1468.750,5656.250,1936.031
24,69,1531.250,5656.250,1916.060
25,69,1593.750,5656.250,1850.481
26,69,1656.250,5656.250,1746.509
27,69,1718.750,5656.250,1643.306
28,69,1781.250,5656.250,1556.917
29,69,1843.750,5656.250,1476.865
30,69,1906.250,5656.250,1396.503
31,69,1968.750,5656.250,1298.767
32,69,2031.250,5656.250,1218.244
33,69,2093.750,5656.250,1187.988
34,69,2156.250,5656.250,1180.761
35,69,2218.750,5656.250,1162.434
36,69,2281.250,5656.250,1174.793
37,69,2343.750,5656.250,1207.578
38,69,2406.250,5656.250,1236.380
39,69,2468.750,5656.250,1253.030
40,69,2531.250,5656.250,1252.429
41,69,2593.750,5656.250,1197.794
42,69,2656.250,5656.250,1139.882
43,69,2718.750,5656.250,1102.840
44,69,2781.250,5656.250,1073.199
45,69,2843.750,5656.250,1063.320
46,69,2906.250,5656.250,1086.329
47,69,2968.750,5656.250,1114.116
48,69,3031.250,5656.250,1130.265
49,69,3093.750,5656.250,1149.420
50,69,3156.250,5656.250,1185.670
51,69,3218.750,5656.250,1246.162
52,69,3281.250,5656.250,1311.588
53,69,3343.750,5656.250,1376.959
54,69,3406.250,5656.250,1451.045
55,69,3468.750,5656.250,1527.857
56,69,3531.250,5656.250,1593.479
57,69,3593.750,5656.250,1649.209
58,69,3656.250,5656.250,1708.777
59,69,3718.750,5656.250,1768.486
60,69,3781.250,5656.250,1817.968
61,69,3843.750,5656.250,1872.790
62,69,3906.250,5656.250,1936.254
63,69,3968.750,5656.250,2010.942
64,69,4031.250,5656.250,2086.916
65,69,4093.750,5656.250,2142.541
66,69,4156.250,5656.250,2156.208
67,69,4218.750,5656.250,2161.260
68,69,4281.250,5656.250,2168.450
69,69,4343.750,5656.250,2176.024
70,69,4406.250,5656.250,2200.581
71,69,4468.750,5656.250,2203.245
72,69,4531.250,5656.250,2152.279
73,69,4593.750,5656.250,2098.114
74,69,4656.250,5656.250,2050.578
75,69,4718.750,5656.250,2003.127
76,69,4781.250,5656.250,1927.984
77,69,4843.750,5656.250,1881.472
78,69,4906.250,5656.250,1899.375
79,69,4968.750,5656.250,1935.845
80,69,5031.250,5656.250,1941.857
81,69,5093.750,5656.250,1926.738
82,69,5156.250,5656.250,1904.096
83,69,5218.750,5656.250,1888.880
84,69,5281.250,5656.250,1886.006
85,69,5343.750,5656.250,1879.512
86,69,5406.250,5656.250,1848.938
87,69,5468.750,5656.250,1850.424
88,69,5531.250,5656.250,1886.630
89,69,5593.750,5656.250,1919.738
90,69,5656.250,5656.250,1966.071
91,69,5718.750,5656.250,2055.194
92,69,5781.250,5656.250,2125.860
93,69,5843.750,5656.250,2170.870
94,69,5906.250,5656.250,2228.400
95,69,5968.750,5656.250,2188.895
96,69,6031.250,5656.250,2159.717
97,69,6093.750,5656.250,2099.203
98,69,6156.250,5656.250,1987.746
99,69,6218.750,5656.250,1883.697
100,69,6281.250,5656.250,1842.292
101,69,6343.750,5656.250,1827.577
102,69,6406.250,5656.250,1802.387
103,69,6468.750,5656.250,1761.843
104,69,6531.250,5656.250,1713.050
105,69,6593.750,5656.250,1648.179
106,69,6656.250,5656.250,1570.708
107,69,6718.750,5656.250,1508.047
108,69,6781.250,5656.250,1471.355
109,69,6843.750,5656.250,1447.618
110,69,6906.250,5656.250,1425.265
111,69,6968.750,5656.250,1402.916
112,69,7031.250,5656.250,1407.107
113,69,7093.750,5656.250,1446.037
114,69,7156.250,5656.250,1485.771
115,69,7218.750,5656.250,1483.888
116,69,7281.250,5656.250,1444.813
117,69,7343.750,5656.250,1402.058
118,69,7406.250,5656.250,1374.426
119,69,7468.750,5656.250,1360.965
120,69,7531.250,5656.250,1372.270
121,69,7593.750,5656.250,1437.804
122,69,7656.250,5656.250,1516.346
123,69,7718.750,5656.250,1572.301
124,69,7781.250,5656.250,1612.781
125,69,7843.750,5656.250,1652.771
126,69,7906.250,5656.250,1689.725
127,69,7968.750,5656.250,1709.637
128,69,8031.250,5656.250,1734.615
129,69,8093.750,5656.250,1782.821
130,69,8156.250,5656.250,1832.728
131,69,8218.750,5656.250,1875.945
132,69,8281.250,5656.250,1909.855
133,69,8343.750,5656.250,1897.645
134,69,8406.250,5656.250,1858.346
135,69,8468.750,5656.250,1865.942
136,69,8531.250,5656.250,1924.827
137,69,8593.750,5656.250,1988.803
138,69,8656.250,5656.250,2028.709
139,69,8718.750,5656.250,2059.579
140,69,8781.250,5656.250,2092.686
141,69,8843.750,5656.250,2118.757
142,69,8906.250,5656.250,2156.812
143,69,8968.750,5656.250,2233.219
144,69,9031.250,5656.250,2327.194
145,69,9093.750,5656.250,2393.659
146,69,9156.250,5656.250,2371.668
147,69,9218.750,5656.250,2343.748
148,69,9281.250,5656.250,2300.308
149,69,9343.750,5656.250,2260.527
150,69,9406.250,5656.250,2242.054
151,69,9468.750,5656.250,2239.269
152,69,9531.250,5656.250,2236.040
153,69,9593.750,5656.250,2224.839
154,69,9656.250,5656.250,2213.428
155,69,9718.750,5656.250,2210.023
156,69,9781.250,5656.250,2214.625
157,69,9843.750,5656.250,2212.527
158,69,9906.250,5656.250,2178.490
159,69,9968.750,5656.250,2138.303
0,70,31.250,5593.750,2307.106
1,70,93.750,5593.750,2336.886
2,70,156.250,5593.750,2350.538
3,70,218.750,5593.750,2328.642
4,70,281.250,5593.750,2306.024
5,70,343.750,5593.750,2307.180
6,70,406.250,5593.750,2305.937
7,70,468.750,5593.750,2312.100
8,70,531.250,5593.750,2355.524
9,70,593.750,5593.750,2405.851
10,70,656.250,5593.750,2408.266
11,70,718.750,5593.750,2387.775
12,70,781.250,5593.750,2376.183
13,70,843.750,5593.750,2389.067
14,70,906.250,5593.750,2394.508
15,70,968.750,5593.750,2353.815
16,70,1031.250,5593.750,2334.600
17,70,1093.750,5593.750,2295.056
18,70,1156.250,5593.750,2202.489
19,70,1218.750,5593.750,2105.587
20,70,1281.250,5593.750,2057.779
21,70,1343.750,5593.750,2029.536
22,70,1406.250,5593.750,1988.301
23,70,1468.750,5593.750,1958.759
24,70,1531.250,5593.750,1939.451
25,70,1593.750,5593.750,1878.730
26,70,1656.250,5593.750,1783.748
27,70,1718.750,5593.750,1689.668
28,70,1781.250,5593.750,1610.176
29,70,1843.750,5593.750,1533.714
30,70,1906.250,5593.750,1451.970
31,70,1968.750,5593.750,1350.496
32,70,2031.250,5593.750,1266.281
33,70,2093.750,5593.750,1233.932
34,70,2156.250,5593.750,1225.919
35,70,2218.750,5593.750,1207.702
36,70,2281.250,5593.750,1212.764
37,70,2343.750,5593.750,1233.021
38,70,2406.250,5593.750,1246.760
39,70,2468.750,5593.750,1252.633
40,70,2531.250,5593.750,1251.979
41,70,2593.750,5593.750,1206.772
42,70,2656.250,5593.750,1161.977
43,70,2718.750,5593.750,1137.798
44,70,2781.250,5593.750,1115.113
45,70,2843.750,5593.750,1102.070
46,70,2906.250,5593.750,1114.993
47,70,2968.750,5593.750,1137.419
48,70,3031.250,5593.750,1155.492
49,70,3093.750,5593.750,1177.853
50,70,3156.250,5593.750,1214.361
51,70,3218.750,5593.750,1275.161
52,70,3281.250,5593.750,1340.262
53,70,3343.750,5593.750,1405.306
54,70,3406.250,5593.750,1478.240
55,70,3468.750,5593.750,1550.465
56,70,3531.250,5593.750,1608.647
57,70,3593.750,5593.750,1658.702
58,70,3656.250,5593.750,1714.768
59,70,3718.750,5593.750,1772.856
60,70,3781.250,5593.750,1823.804
61,70,3843.750,5593.750,1882.685
62,70,3906.250,5593.750,1953.322
63,70,3968.750,5593.750,2033.265
64,70,4031.250,5593.750,2108.318
65,70,4093.750,5593.750,2159.893
66,70,4156.250,5593.750,2176.393
67,70,4218.750,5593.750,2186.517
68,70,4281.250,5593.750,2196.045
69,70,4343.750,5593.750,2201.991
70,70,4406.250,5593.750,2222.061
71,70,4468.750,5593.750,2206.105
72,70,4531.250,5593.750,2174.661
73,70,4593.750,5593.750,2137.573
74,70,4656.250,5593.750,2099.223
75,70,4718.750,5593.750,2051.448
76,70,4781.250,5593.750,1970.517
77,70,4843.750,5593.750,1915.328
78,70,4906.250,5593.750,1925.933
79,70,4968.750,5593.750,1961.651
80,70,5031.250,5593.750,1970.012
81,70,5093.750,5593.750,1946.797
82,70,5156.250,5593.750,1908.185
83,70,5218.750,5593.750,1877.093
84,70,5281.250,5593.750,1862.955
85,70,5343.750,5593.750,1853.318
86,70,5406.250,5593.750,1824.862
87,70,5468.750,5593.750,1829.740
88,70,5531.250,5593.750,1868.562
89,70,5593.750,5593.750,1903.459
90,70,5656.250,5593.750,1953.169
91,70,5718.750,5593.750,2047.060
92,70,5781.250,5593.750,2121.994
93,70,5843.750,5593.750,2167.333
94,70,5906.250,5593.750,2222.721
95,70,5968.750,5593.750,2206.185
96,70,6031.250,5593.750,2183.336
97,70,6093.750,5593.750,2134.738
98,70,6156.250,5593.750,2033.902
99,70,6218.750,5593.750,1937.257
100,70,6281.250,5593.750,1898.146
101,70,6343.750,5593.750,1882.740
102,70,6406.250,5593.750,1858.617
103,70,6468.750,5593.750,1822.045
